id,label,Var3
1606,acinar,acinar
945,acinar,acinar
371,acinar,acinar
173,acinar,acinar
1647,acinar,acinar
1583,acinar,acinar
5204,acinar,acinar
5049,acinar,acinar
5826,acinar,acinar
1385,acinar,acinar
5911,acinar,acinar
5232,acinar,acinar
343,acinar,acinar
1744,acinar,acinar
3940,acinar,acinar
6659,acinar,acinar
4961,acinar,acinar
4807,beta,acinar
6826,acinar,acinar
3856,acinar,acinar
4858,acinar,acinar
3875,acinar,acinar
6156,acinar,acinar
5039,acinar,acinar
6750,acinar,acinar
6886,acinar,acinar
5788,acinar,acinar
5278,acinar,acinar
3479,ductal,acinar
6551,acinar,acinar
6079,acinar,acinar
5144,acinar,acinar
4083,acinar,acinar
6928,acinar,acinar
4259,acinar,acinar
4166,acinar,acinar
7022,acinar,acinar
6989,acinar,acinar
4322,acinar,acinar
6574,acinar,acinar
4100,acinar,acinar
4644,acinar,acinar
2250,ductal,acinar
1988,ductal,acinar
6436,acinar,acinar
3123,ductal,acinar
2539,ductal,acinar
578,ductal,acinar
2118,ductal,acinar
7400,ductal,acinar
7883,ductal,acinar
7328,ductal,acinar
7999,ductal,acinar
3126,ductal,acinar
1267,acinar,acinar
7888,ductal,acinar
2567,ductal,acinar
1975,ductal,acinar
3132,ductal,acinar
4663,acinar,acinar
5031,acinar,acinar
5656,acinar,acinar
3931,acinar,acinar
3963,acinar,acinar
4787,acinar,acinar
7275,ductal,acinar
7522,ductal,acinar
109,acinar,acinar
4032,acinar,acinar
6158,acinar,acinar
4359,acinar,acinar
7014,acinar,acinar
5242,acinar,acinar
7099,acinar,acinar
1004,acinar,acinar
4757,acinar,acinar
3961,acinar,acinar
6872,acinar,acinar
5544,acinar,acinar
4786,acinar,acinar
4984,acinar,acinar
3881,acinar,acinar
3914,acinar,acinar
6781,acinar,acinar
5641,acinar,acinar
84,acinar,acinar
134,acinar,acinar
680,acinar,acinar
244,acinar,acinar
7947,ductal,acinar
5717,acinar,acinar
5606,acinar,acinar
6591,acinar,acinar
6580,acinar,acinar
3811,acinar,acinar
5624,acinar,acinar
6712,acinar,acinar
5787,acinar,acinar
4646,acinar,acinar
5553,acinar,acinar
5640,acinar,acinar
4667,acinar,acinar
4662,acinar,acinar
1349,acinar,acinar
6861,acinar,acinar
6644,acinar,acinar
5509,acinar,acinar
7399,ductal,acinar
7972,ductal,acinar
7881,ductal,acinar
7943,ductal,acinar
5477,acinar,acinar
4279,acinar,acinar
6993,acinar,acinar
6600,acinar,acinar
5286,acinar,acinar
951,acinar,acinar
943,acinar,acinar
6036,acinar,acinar
4288,acinar,acinar
5134,acinar,acinar
6117,acinar,acinar
7063,acinar,acinar
5970,acinar,acinar
1624,acinar,acinar
6942,acinar,acinar
8203,ductal,acinar
7568,ductal,acinar
8077,ductal,acinar
4765,acinar,acinar
5027,acinar,acinar
6040,acinar,acinar
4668,acinar,acinar
5127,acinar,acinar
5722,acinar,acinar
3870,acinar,acinar
4023,acinar,acinar
7413,ductal,acinar
7474,ductal,acinar
4745,ductal,acinar
2131,ductal,acinar
2540,ductal,acinar
6478,acinar,acinar
4696,acinar,acinar
6431,acinar,acinar
7289,ductal,acinar
7270,ductal,acinar
7885,ductal,acinar
7917,ductal,acinar
2054,ductal,acinar
3107,ductal,acinar
6003,acinar,acinar
4892,acinar,acinar
5044,acinar,acinar
4241,acinar,acinar
4838,acinar,acinar
963,acinar,acinar
6043,acinar,acinar
6026,acinar,acinar
5873,acinar,acinar
3885,acinar,acinar
5003,acinar,acinar
5625,acinar,acinar
4311,acinar,acinar
4191,acinar,acinar
6654,acinar,acinar
4206,acinar,acinar
3819,acinar,acinar
5818,acinar,acinar
3968,acinar,acinar
6532,acinar,acinar
5829,acinar,acinar
5699,acinar,acinar
5610,acinar,acinar
6129,acinar,acinar
4034,acinar,acinar
6581,acinar,acinar
5794,acinar,acinar
4969,acinar,acinar
5839,acinar,acinar
4979,acinar,acinar
4818,acinar,acinar
1644,acinar,acinar
1217,acinar,acinar
6586,acinar,acinar
6404,acinar,acinar
3842,acinar,acinar
3992,acinar,acinar
6562,acinar,acinar
6609,acinar,acinar
4827,acinar,acinar
4772,acinar,acinar
177,acinar,acinar
635,acinar,acinar
6136,acinar,acinar
6732,acinar,acinar
1428,acinar,acinar
3891,acinar,acinar
6636,acinar,acinar
6118,acinar,acinar
4197,acinar,acinar
6900,acinar,acinar
6833,acinar,acinar
5210,acinar,acinar
5184,acinar,acinar
6738,acinar,acinar
6785,acinar,acinar
5055,acinar,acinar
6904,acinar,acinar
3715,acinar,acinar
6601,acinar,acinar
4932,acinar,acinar
6019,acinar,acinar
3782,acinar,acinar
6070,acinar,acinar
6094,acinar,acinar
3899,acinar,acinar
4101,acinar,acinar
4144,acinar,acinar
5032,acinar,acinar
4221,acinar,acinar
4316,acinar,acinar
5035,acinar,acinar
6074,acinar,acinar
4050,acinar,acinar
4815,acinar,acinar
5268,acinar,acinar
5984,acinar,acinar
7000,acinar,acinar
7876,ductal,acinar
4726,acinar,acinar
6097,acinar,acinar
973,acinar,acinar
5886,acinar,acinar
4059,acinar,acinar
7297,ductal,acinar
2513,ductal,acinar
4145,acinar,acinar
3719,acinar,acinar
11,acinar,acinar
10,acinar,acinar
18,acinar,acinar
586,acinar,acinar
5513,acinar,acinar
3724,acinar,acinar
5539,acinar,acinar
4631,acinar,acinar
3740,acinar,acinar
5613,acinar,acinar
5531,acinar,acinar
5515,acinar,acinar
5472,acinar,acinar
6385,acinar,acinar
3755,acinar,acinar
1264,acinar,acinar
5529,acinar,acinar
3835,acinar,acinar
6546,acinar,acinar
4674,acinar,acinar
6442,acinar,acinar
5505,acinar,acinar
5470,acinar,acinar
4596,acinar,acinar
5504,acinar,acinar
6379,acinar,acinar
6439,acinar,acinar
6447,acinar,acinar
6489,acinar,acinar
5628,acinar,acinar
3710,acinar,acinar
3718,acinar,acinar
4613,acinar,acinar
4825,acinar,acinar
5589,acinar,acinar
6537,acinar,acinar
4681,acinar,acinar
6502,acinar,acinar
3925,acinar,acinar
3916,acinar,acinar
5496,acinar,acinar
7331,ductal,acinar
7899,ductal,acinar
7874,ductal,acinar
7530,ductal,acinar
7449,ductal,acinar
7896,ductal,acinar
1980,ductal,acinar
7280,ductal,acinar
7873,ductal,acinar
7267,ductal,acinar
7298,ductal,acinar
4587,acinar,acinar
3768,acinar,acinar
4570,acinar,acinar
6398,acinar,acinar
5631,acinar,acinar
3684,acinar,acinar
3846,acinar,acinar
6392,acinar,acinar
4639,acinar,acinar
3754,acinar,acinar
4652,acinar,acinar
4621,acinar,acinar
4677,acinar,acinar
4692,acinar,acinar
4638,acinar,acinar
4642,acinar,acinar
6470,acinar,acinar
6685,acinar,acinar
4942,acinar,acinar
4882,acinar,acinar
3905,acinar,acinar
4080,acinar,acinar
5796,acinar,acinar
3873,acinar,acinar
3727,acinar,acinar
5739,acinar,acinar
640,acinar,acinar
694,acinar,acinar
171,acinar,acinar
5494,acinar,acinar
1582,acinar,acinar
707,acinar,acinar
6773,acinar,acinar
3991,acinar,acinar
5551,acinar,acinar
3862,acinar,acinar
5726,acinar,acinar
6450,acinar,acinar
3759,acinar,acinar
5486,acinar,acinar
4633,acinar,acinar
5532,acinar,acinar
3773,acinar,acinar
3799,acinar,acinar
1327,acinar,acinar
4830,acinar,acinar
5522,acinar,acinar
5508,acinar,acinar
6416,acinar,acinar
4654,acinar,acinar
5528,acinar,acinar
5480,acinar,acinar
5503,acinar,acinar
4655,acinar,acinar
6514,acinar,acinar
3840,acinar,acinar
3829,acinar,acinar
4678,acinar,acinar
5661,acinar,acinar
6516,acinar,acinar
6493,acinar,acinar
6415,acinar,acinar
6595,acinar,acinar
5556,acinar,acinar
5469,acinar,acinar
4563,acinar,acinar
6399,acinar,acinar
5514,acinar,acinar
5468,acinar,acinar
6384,acinar,acinar
29,acinar,acinar
6455,acinar,acinar
6400,acinar,acinar
6460,acinar,acinar
5676,acinar,acinar
3907,acinar,acinar
5705,acinar,acinar
4742,acinar,acinar
4729,acinar,acinar
5928,acinar,acinar
5476,acinar,acinar
6444,acinar,acinar
6510,acinar,acinar
5601,acinar,acinar
5603,acinar,acinar
47,acinar,acinar
692,acinar,acinar
1240,acinar,acinar
1368,acinar,acinar
1340,acinar,acinar
3770,acinar,acinar
4687,acinar,acinar
7273,ductal,acinar
4625,acinar,acinar
5441,acinar,acinar
3716,acinar,acinar
6458,acinar,acinar
5634,acinar,acinar
6389,acinar,acinar
2532,ductal,acinar
3785,acinar,acinar
4632,acinar,acinar
5,acinar,acinar
6390,acinar,acinar
4597,acinar,acinar
6420,acinar,acinar
5653,acinar,acinar
1353,acinar,acinar
4795,acinar,acinar
846,acinar,acinar
6429,acinar,acinar
5495,acinar,acinar
5444,acinar,acinar
6421,acinar,acinar
1360,acinar,acinar
36,acinar,acinar
5590,acinar,acinar
3929,acinar,acinar
5593,acinar,acinar
4685,acinar,acinar
6492,acinar,acinar
6426,acinar,acinar
6427,acinar,acinar
5497,acinar,acinar
572,acinar,acinar
3831,acinar,acinar
4732,acinar,acinar
4604,acinar,acinar
3696,acinar,acinar
3730,acinar,acinar
5666,acinar,acinar
3943,acinar,acinar
4618,acinar,acinar
6406,acinar,acinar
4857,acinar,acinar
3822,acinar,acinar
3714,acinar,acinar
5701,acinar,acinar
4657,acinar,acinar
5595,acinar,acinar
6473,acinar,acinar
4716,acinar,acinar
5559,acinar,acinar
6531,acinar,acinar
1199,acinar,acinar
4722,acinar,acinar
3753,acinar,acinar
6391,acinar,acinar
3713,acinar,acinar
4771,acinar,acinar
4784,acinar,acinar
5668,acinar,acinar
1251,acinar,acinar
3680,acinar,acinar
4046,acinar,acinar
1967,ductal,acinar
12,acinar,acinar
1,acinar,acinar
1203,acinar,acinar
3694,acinar,acinar
3704,acinar,acinar
5449,acinar,acinar
5451,acinar,acinar
3672,acinar,acinar
573,acinar,acinar
6376,acinar,acinar
4562,acinar,acinar
574,acinar,acinar
577,acinar,acinar
1310,acinar,acinar
5466,acinar,acinar
3739,acinar,acinar
3690,acinar,acinar
4640,acinar,acinar
5491,acinar,acinar
6,acinar,acinar
1222,acinar,acinar
4617,acinar,acinar
5456,acinar,acinar
3731,acinar,acinar
6424,acinar,acinar
5446,acinar,acinar
3745,acinar,acinar
4651,acinar,acinar
3735,acinar,acinar
4589,acinar,acinar
4592,acinar,acinar
5534,acinar,acinar
3751,acinar,acinar
3711,acinar,acinar
3668,acinar,acinar
4576,acinar,acinar
5460,acinar,acinar
5479,acinar,acinar
3678,acinar,acinar
4630,acinar,acinar
3857,acinar,acinar
5464,acinar,acinar
3703,acinar,acinar
4612,acinar,acinar
4582,acinar,acinar
4658,acinar,acinar
6381,acinar,acinar
3698,acinar,acinar
6418,acinar,acinar
6506,acinar,acinar
4676,acinar,acinar
4656,acinar,acinar
6468,acinar,acinar
5510,acinar,acinar
5489,acinar,acinar
3774,acinar,acinar
5498,acinar,acinar
4826,acinar,acinar
6377,acinar,acinar
7276,ductal,acinar
4578,acinar,acinar
6405,acinar,acinar
5484,acinar,acinar
5506,acinar,acinar
6423,acinar,acinar
4717,acinar,acinar
6430,acinar,acinar
5458,acinar,acinar
4599,acinar,acinar
6374,acinar,acinar
5523,acinar,acinar
4606,acinar,acinar
3101,ductal,acinar
4571,acinar,acinar
5450,acinar,acinar
4579,acinar,acinar
4569,acinar,acinar
5436,acinar,acinar
3723,acinar,acinar
4610,acinar,acinar
3681,acinar,acinar
5471,acinar,acinar
3769,acinar,acinar
3701,acinar,acinar
4572,acinar,acinar
4593,acinar,acinar
4561,acinar,acinar
3673,acinar,acinar
5440,acinar,acinar
6372,acinar,acinar
5438,acinar,acinar
6394,acinar,acinar
3662,acinar,acinar
5447,acinar,acinar
6371,acinar,acinar
4568,acinar,acinar
5459,acinar,acinar
3705,acinar,acinar
5445,acinar,acinar
6369,acinar,acinar
4564,acinar,acinar
6368,acinar,acinar
5462,acinar,acinar
3687,acinar,acinar
3669,acinar,acinar
5439,acinar,acinar
4605,acinar,acinar
4601,acinar,acinar
3679,acinar,acinar
6380,acinar,acinar
5518,acinar,acinar
5507,acinar,acinar
5461,acinar,acinar
4583,acinar,acinar
5448,acinar,acinar
4665,acinar,acinar
3686,acinar,acinar
6445,acinar,acinar
6370,acinar,acinar
6378,acinar,acinar
4611,acinar,acinar
4586,acinar,acinar
4590,acinar,acinar
5443,acinar,acinar
3665,acinar,acinar
5482,acinar,acinar
5499,acinar,acinar
5552,acinar,acinar
3688,acinar,acinar
5483,acinar,acinar
6435,acinar,acinar
3675,acinar,acinar
3666,acinar,acinar
3738,acinar,acinar
6413,acinar,acinar
5454,acinar,acinar
6395,acinar,acinar
6401,acinar,acinar
3741,acinar,acinar
4616,acinar,acinar
4660,acinar,acinar
6443,acinar,acinar
6410,acinar,acinar
4684,acinar,acinar
4603,acinar,acinar
4622,acinar,acinar
5473,acinar,acinar
5457,acinar,acinar
6393,acinar,acinar
3697,acinar,acinar
4600,acinar,acinar
3674,acinar,acinar
3682,acinar,acinar
6387,acinar,acinar
6383,acinar,acinar
4595,acinar,acinar
3728,acinar,acinar
5435,acinar,acinar
4566,acinar,acinar
3670,acinar,acinar
3685,acinar,acinar
5502,acinar,acinar
5475,acinar,acinar
4649,acinar,acinar
6454,acinar,acinar
6428,acinar,acinar
3695,acinar,acinar
5437,acinar,acinar
4560,acinar,acinar
5452,acinar,acinar
1198,acinar,acinar
1208,acinar,acinar
4559,acinar,acinar
5434,acinar,acinar
1201,acinar,acinar
3671,acinar,acinar
1204,acinar,acinar
2,acinar,acinar
8,acinar,acinar
3,acinar,acinar
3683,acinar,acinar
5442,acinar,acinar
6382,acinar,acinar
3677,acinar,acinar
4577,acinar,acinar
3663,acinar,acinar
3664,acinar,acinar
4567,acinar,acinar
4584,acinar,acinar
3712,acinar,acinar
3699,acinar,acinar
6375,acinar,acinar
6373,acinar,acinar
4682,acinar,acinar
6402,acinar,acinar
5536,acinar,acinar
5578,acinar,acinar
3721,acinar,acinar
6432,acinar,acinar
5576,acinar,acinar
3706,acinar,acinar
5664,acinar,acinar
5011,acinar,acinar
4,acinar,acinar
5455,acinar,acinar
4607,acinar,acinar
3693,acinar,acinar
4573,acinar,acinar
4585,acinar,acinar
5463,acinar,acinar
5478,acinar,acinar
4688,acinar,acinar
3692,acinar,acinar
4706,acinar,acinar
6440,acinar,acinar
3750,acinar,acinar
6522,acinar,acinar
6482,acinar,acinar
575,acinar,acinar
3676,acinar,acinar
5527,acinar,acinar
4575,acinar,acinar
4591,acinar,acinar
7912,ductal,acinar
5490,acinar,acinar
